date,soname,catstore,userdata,dataondisk,dedup
16-01-2025,ofphsor04.bodc.att.com,OFP_NonPROD_Windows_FS_olph437,0,0,0
16-01-2025,ofphsor04.bodc.att.com,OFP_PROD_Linux_FS_olph437,0,0,1.7
16-01-2025,ofphsor04.bodc.att.com,OFP_PROD_Windows_FS_olph437,0,0,0
16-01-2025,ofphsor04.bodc.att.com,test,0,0,1.9
16-01-2025,ofphsor04.bodc.att.com,OFP_PROD_DB_Common_olph437,1432.19,151.04,9.4
16-01-2025,ofphsor04.bodc.att.com,OFP_Non_PROD_DB_Common_olph437,0,0,0
16-01-2025,ofphsor04.bodc.att.com,OFP_NonPROD_FS_olph437,268.64,15.31,17.5
16-01-2025,ofphsor04.bodc.att.com,OFP_PROD_FS_olph437,581.05,70.74,8.2
16-01-2025,ofphsor05.bodc.att.com,FFP_PROD_Linux_FS_fsprd448_Rep,0,0,0
16-01-2025,ofphsor05.bodc.att.com,FFP_PROD_Windows_FS_fsprd448_Rep,0,0,0
16-01-2025,ofphsor05.bodc.att.com,FFP_PROD_FS_flpd633_rep,269.74,19.65,13.7
16-01-2025,ofphsor05.bodc.att.com,FFP_PROD_DB_flpd633_rep,1438.48,310.64,4.6
16-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_bspebr02_dup,0,0,0
16-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_bspebr04_dup,1.74,0.04,38.6
16-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_olph437_dup,0,0,0
16-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_osprd312_dup,12.44,0.14,89.1
16-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_osprd544_dup,0,0,0
16-01-2025,ffphsor01.ffdc.sbc.com,OFP_Catalog_osprd565_dup,0,0,0
16-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_flpd633,15.36,0.63,24.2
16-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd119,0,0,0
16-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd304,0.77,0.01,53.3
16-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd448,3.01,0.15,20.1
16-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd475,0.31,0.01,32
16-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd476,0.19,0.01,34.4
16-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_fsprd508,1.36,0.02,56.1
16-01-2025,ffphsor01.ffdc.sbc.com,FFP_LOCAL_BKUP,0.11,0.01,7.5
16-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_flpd11354,0,0,7.6
16-01-2025,ffphsor01.ffdc.sbc.com,FFP_Catalog_flpd11355,0.01,0,10.8
16-01-2025,ffphsor02.ffdc.sbc.com,Test,0,0,0
16-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_Linux_FS_fsprd448,0,0,0
16-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_Windows_FS_fsprd448,0,0,0
16-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_Windows_FS_fsprd448,0,0,0
16-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_FS_flpd633,235.55,9.21,25.5
16-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_Linux_FS_fsprd448,0,0,0
16-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_FS_flpd633,275.34,20.36,13.5
16-01-2025,ffphsor02.ffdc.sbc.com,FFP_NonPROD_DB_flpd633,0.14,0.05,2.6
16-01-2025,ffphsor02.ffdc.sbc.com,FFP_PROD_DB_flpd633,1009.63,227.99,4.4
16-01-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_Linux_FS_olph437_Rep,0.07,0.01,13.3
16-01-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_Windows_FS_olph437_Rep,0,0,0
16-01-2025,ffphsor03.ffdc.sbc.com,test,0,0,1.8
16-01-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_DB_Common_olph437_Rep,1475.41,153.01,9.6
16-01-2025,ffphsor03.ffdc.sbc.com,OFP_PROD_FS_olph437_Rep,523.7,57.94,9
16-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_Linux_FS_ALPH332_Rep,4.24,0.36,11.8
16-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_FS_ASPRD559_Rep,143.72,6.41,22.4
16-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_Windows_FS_ALPH332_Rep,0,0,0
16-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_DB_COMMON_ASPRD559_Rep,392,54.75,7.1
16-01-2025,yfphsor02.kmdc.att.com,test,0.01,0,1.9
16-01-2025,yfphsor02.kmdc.att.com,p5enb2d8_Repl,64.76,62.22,1
16-01-2025,yfphsor02.kmdc.att.com,p5enb2d9_Repl,0.82,0.78,1
16-01-2025,yfphsor02.kmdc.att.com,p5enb3d1_Repl,11.18,10.78,1
16-01-2025,yfphsor02.kmdc.att.com,p5enb3d2_Repl,13.34,12.25,1
16-01-2025,yfphsor02.kmdc.att.com,p5enb3d3_Repl,6.39,6.36,1
16-01-2025,yfphsor02.kmdc.att.com,p5enb3d4_Repl,10.21,9.92,1
16-01-2025,yfphsor02.kmdc.att.com,p5enb3d5_Repl,3.48,3.15,1.1
16-01-2025,yfphsor02.kmdc.att.com,p5enb3d6_Repl,91.17,77.92,1.1
16-01-2025,yfphsor02.kmdc.att.com,p5enb3d7_Repl,0,0,0
16-01-2025,yfphsor02.kmdc.att.com,p5enb3d8_Repl,13,12.06,1
16-01-2025,yfphsor02.kmdc.att.com,p5enb3d9_Repl,13.27,12.23,1
16-01-2025,yfphsor02.kmdc.att.com,p5enb4d1_Repl,9.69,9.02,1
16-01-2025,yfphsor02.kmdc.att.com,p5enb4d2_Repl,13.46,12.34,1
16-01-2025,yfphsor02.kmdc.att.com,p5enb4d3_Repl,3.46,3.11,1.1
16-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_DB_COMMON_TARGET,1134.8,278.02,4
16-01-2025,yfphsor02.kmdc.att.com,AFP_PROD_FS_ALPH332_Rep,1196.94,63.69,18.7
16-01-2025,ufphsor03.madc.att.com,UFP_PROD_Linux_FS_ulph189,0.17,0.01,14
16-01-2025,ufphsor03.madc.att.com,UFP_PROD_FS_ulph189,415.28,48.67,8.5
16-01-2025,ufphsor03.madc.att.com,UFP_NonPROD_FS_ulph189,103.32,4.46,23.1
16-01-2025,ufphsor03.madc.att.com,UFP_PROD_DB_Common_ulph189,1344.04,367.07,3.6
16-01-2025,afphsor03.aldc.att.com,AFP_PROD_Linux_FS_alpd11665,0.1,0.01,10.1
16-01-2025,ofphsor02.bodc.att.com,test_ofphsor02,0,0,0
16-01-2025,ofphsor06.bodc.att.com,OFP_Nprod_Linux_FS_Test,0,0,0
16-01-2025,ofphsor06.bodc.att.com,OFP_Prod_Linux_FS_olpd11038,0,0,0.4
16-01-2025,ofphsor06.bodc.att.com,OFP_Prod_Linux_FS_olpd10888,0,0,0
16-01-2025,ofphsor06.bodc.att.com,OFP_Prod_Windows_FS_olpd10888,0,0,0
16-01-2025,ofphsor07.bodc.att.com,OFP_Nprod_Linux_FS_Test,0,0,0
16-01-2025,ofphsor07.bodc.att.com,OFP_PROD_Linux_FS_olpd10888,0.02,0.01,2.6
16-01-2025,ofphsor07.bodc.att.com,OFP_PROD_Windows_FS_olpd10888,0,0,0
16-01-2025,tfphsor06.dadc.sbc.com,CFP_Prod_FS_clph657_Rep,103.06,6.48,15.9
16-01-2025,tfphsor06.dadc.sbc.com,TFP_NonPROD_Linux_FS_tlpd13422_SO06,0.22,0.01,17.8
16-01-2025,tfphsor06.dadc.sbc.com,CFP_Prod_DB_Common_clph657_Rep,1872.08,150.47,12.4
16-01-2025,tfphsor07.dadc.sbc.com,CFP_PROD_DB_Common_clph587_Rep,971.49,64.5,15
16-01-2025,tfphsor07.dadc.sbc.com,TFP_NonPROD_Linux_FS_tlpd13422_SO07,0.13,0.01,14.1
16-01-2025,cfphsor04.sldc.sbc.com,CFP_Prod_Linux_FS_clpd13671,0,0,0
16-01-2025,cfphsor04.sldc.sbc.com,CFP_Prod_FS_clph657,101.93,6.35,16
16-01-2025,cfphsor04.sldc.sbc.com,CFP_Non_Prod_FS_clph657,73.84,4.42,16.7
16-01-2025,cfphsor04.sldc.sbc.com,CFP_Prod_DB_Common_clph657,1367.3,99.55,13.7
16-01-2025,cfphsor04.sldc.sbc.com,CFP_Non_Prod_DB_Common_clph657,317.74,9.39,33.8
16-01-2025,cfphsor06.sldc.sbc.com,test,0,0,0
16-01-2025,YFPHSOR01.kmdc.att.com,test_store,0,0,0
16-01-2025,YFPHSOR05.kmdc.att.com,YFP_Catalog_ylpd10529,0,0,0
16-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_Linux_FS_clpd13672,0,0,0
16-01-2025,cfphsor07.sldc.sbc.com,CFP_Non_PROD_FS_clph587,147.95,3.76,39.3
16-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_FS_clph587,62.73,2.71,23.1
16-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_DB_Common_clph587,534.18,43.26,12.3
16-01-2025,cfphsor07.sldc.sbc.com,CFP_Non_PROD_DB_Common_clph587,152.11,22.29,6.8
16-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_DB_Common_clph444,2592.2,560.54,4.6
16-01-2025,cfphsor07.sldc.sbc.com,CFP_NonProd_FS_clph444,86.25,2.72,31.6
16-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_FS_clph444,554.32,50.59,10.9
16-01-2025,cfphsor07.sldc.sbc.com,CFP_PROD_DB_Common_cspr246,0,0,0
16-01-2025,cfphsor07.sldc.sbc.com,CFP_NonProd_FS_csprd370,0,0,0
16-01-2025,cfphsor07.sldc.sbc.com,CFP_Prod_FS_csprd370,10,0.27,36.5
16-01-2025,cfphsor07.sldc.sbc.com,p1ccr8d2,0,0,0
16-01-2025,ffphsor04.ffdc.sbc.com,FFP_flpd11354_common,0,0,0
16-01-2025,ffphsor05.ffdc.sbc.com,ffphsor05_common_flpd11354,0,0,0
16-01-2025,ffphsor06.ffdc.sbc.com,ffphsor06_common_flpd11354,0.01,0,13
16-01-2025,ffphsor11.ffdc.sbc.com,Test,0,0,0
16-01-2025,ffphsor07.ffdc.sbc.com,Test,0,0,0
16-01-2025,ffphsor08.ffdc.sbc.com,Test,0,0,0
16-01-2025,ffphsor09.ffdc.sbc.com,Test,0,0,0
16-01-2025,ffphsor10.ffdc.sbc.com,Test,0,0,0
17-01-2025,yfphsor03.kmdc.att.com,test,0,0,0
17-01-2025,yfphsor03.kmdc.att.com,AFP_PROD_DB_COMMON_ALPH332_02_Rep,298.38,256.39,1.1
17-01-2025,yfphsor03.kmdc.att.com,KGM_PROD_FS_YLPD10529,0,0,0
17-01-2025,yfphsor03.kmdc.att.com,KGM_NON_PROD_DB_Common_ylpd10529,406.54,43.35,9.3
17-01-2025,yfphsor03.kmdc.att.com,KGM_PROD_DB_Common_ylpd10529,0,0,0
17-01-2025,yfphsor03.kmdc.att.com,KGM_NonPROD_FS_ylpd10529,0,0,0
17-01-2025,yfphsor04.kmdc.att.com,test,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Linux_FS_tlph101,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Linux_FS_tsprd653,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,test,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Windows_FS_tsprd653,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Linux_FS_tsprd653,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Windows_FS_tsprd653,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_Prod_Windows_FS_tsprd540,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Linux_FS_tsprd540,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Linux_FS_tsprd540,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Windows_FS_tspr540,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Linux_FS_tlph101,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_Windows_FS_tlph101,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_Windows_FS_tlph101,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlph101,721.71,249.22,2.8
17-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_DB_Common_tlph101,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tlph101,197.78,9.96,19.8
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlph101,344.21,25.32,13.5
17-01-2025,tfphsor04.dadc.sbc.com,TFP_NonPROD_FS_tlpd11266,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlpd11266,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlpd11266,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_NON_PROD_DB_Common_tlpd11266,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tlph102,160.27,2.09,76.5
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlph102,58.42,2.93,19.9
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlph102,77.27,10.82,7.1
17-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_DB_Common_tlph102,0.01,0.01,0.9
17-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tsprd540,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tsprd540,90.18,5,18
17-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_DB_Common_tsprd540,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tsprd540,21.02,2.83,7.4
17-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tsprd653,12.3,0.38,32
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tsprd653,67.42,5.23,12.8
17-01-2025,tfphsor04.dadc.sbc.com,TFP_NON_PROD_DB_Common_tsprd653,0.14,0.06,2.1
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tsprd653,186.09,26.54,7
17-01-2025,tfphsor04.dadc.sbc.com,TFP_Non_PROD_FS_tlpd237,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_FS_tlpd237,58.52,3.85,15.1
17-01-2025,tfphsor04.dadc.sbc.com,TFP_NON_PROD_DB_Common_tlpd237,0,0,0
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_Common_tlpd237,12.78,10.75,1.1
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_p1ccr7d6,0.04,0.01,2.6
17-01-2025,tfphsor04.dadc.sbc.com,TFP_PROD_DB_p1ccr7d6_Tlph102,0,0,0
17-01-2025,tfphsor05.dadc.sbc.com,CFP_t1ccr2d5_Rep,0,0,0
17-01-2025,tfphsor05.dadc.sbc.com,CFP_p1ccr1m2_Rep,0,0,0
17-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_Windows_FS_csprd246_Rep,0,0,0
17-01-2025,tfphsor05.dadc.sbc.com,CFP_p1ccr7d7_Rep,0,0,0.5
17-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_Linux_FS_csprd246_Rep,0,0,0
17-01-2025,tfphsor05.dadc.sbc.com,CFP_p1ccr7d8_Rep,0.04,0.04,0.9
17-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_Windows_FS_csprd370_Rep,0,0,0
17-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_DB_Common_clph444_Rep,2735.77,592.68,4.6
17-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_Linux_FS_csprd370_Rep,10.19,0.32,31.6
17-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_Linux_FS_clph444_Rep,0,0,0
17-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_Windows_FS_clph444_Rep,0,0,0
17-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_FS_clph444_Rep,501.45,49.49,10.1
17-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_DB_Common_cspr246_Rep,0,0,0
17-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_FS_csprd246_Rep,0,0,0
17-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_FS_clph587_Rep,61.2,2.61,23.4
17-01-2025,tfphsor05.dadc.sbc.com,CFP_PROD_DB_Common_clph587_Rep,2.06,0.84,2.4
17-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_FS_clph444_Rep_cfphsor05,187.46,11.81,15.8
17-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_dbcommon_clph444_cfphsor05,176.36,45.17,3.9
17-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_FS_csprd246_Rep_cfphsor05,48.33,4.23,11.4
17-01-2025,tfphsor05.dadc.sbc.com,CFP_Prod_dbcommon_csprd246_Rep_cfphsor05,9.98,8.45,1.1
17-01-2025,tfphsor05.dadc.sbc.com,p1ccr8d2_target,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,t1ccr2d5,3.03,0.35,8.5
17-01-2025,cfphsor02.sldc.sbc.com,p1ccr1m2,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_FS_clph587,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_FS_clph587,508.42,7.73,65.7
17-01-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_DB_Common_clph587,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_DB_Common_clph587,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_Prod_Windows_FS_csprd370,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Windows_FS_csprd370,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_Linux_FS_csprd370,0,0.01,0.1
17-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Linux_FS_csprd370,5.55,0.18,30.1
17-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_Linux_FS_clph444,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,p1ccr7d7,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,p1ccr7d8,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_Prod_Windows_FS_clph444,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Linux_FS_clph444,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_Windows_FS_clph444,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_DB_Common_clph444,0,0.61,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_DB_Common_clph444,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_FS_clph444,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_FS_clph444,0,0.18,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_NonProd_FS_csprd246,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_Prod_FS_csprd246,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_Non_PROD_DB_Common_cspr246,0,0,0
17-01-2025,cfphsor02.sldc.sbc.com,CFP_PROD_DB_Common_cspr246,0,0,0
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Linux_FS_tlph101_Rep,0,0,0
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Windows_FS_tlph101_Rep,0,0,0
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tlph101_Rep,1087.19,359.78,3
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Windows_FS_tsprd653_Rep,0,0,0
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Linux_FS_tsprd653_Rep,0,0,0
17-01-2025,cfphsor03.sldc.sbc.com,TFP_Non_PROD_FS_tlph101_rep,0,0,0
17-01-2025,cfphsor03.sldc.sbc.com,TFP_Prod_Windows_FS_tsprd540_Rep,0,0,0
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tlph101_rep,435.25,29.2,14.9
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_Linux_FS_tsprd540_Rep,0,0,0
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tlph102_rep,62.31,3.4,18.3
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tlph102_Rep,74.93,10.47,7.1
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tsprd540_Rep,98.42,5.11,19.2
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tsprd540_Rep,20.59,2.44,8.4
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tsprd653_Rep,185.81,26.85,6.9
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tsprd653_Rep,68.07,5.65,12
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_Common_tlpd237_Rep,17.64,13.84,1.2
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_FS_tlpd237_Rep,66.99,4,16.7
17-01-2025,cfphsor03.sldc.sbc.com,TFP_PROD_DB_p1ccr7d6_Rep,0,0,0
17-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_blph634,6.38,0.3,21
17-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_blph874,5.13,0.09,56.4
17-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd267,0,0,0
17-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd466,2.78,0.09,30
17-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd483,1.03,0.05,20.6
17-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd649,1.83,0.09,20.7
17-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_bsprd685,2.97,0.1,29.4
17-01-2025,bfphsor01.bhdc.att.com,BFP_Catalog_blpd739,1.13,0.03,40.1
17-01-2025,bfphsor01.bhdc.att.com,BPF_Catalog_blpd10808,0.05,0.01,4.6
17-01-2025,bfphsor01.bhdc.att.com,blpd10808,0,0,0
17-01-2025,bfphsor01.bhdc.att.com,blpd10809,0,0,0
17-01-2025,bfphsor01.bhdc.att.com,blpd10810,0,0,0
17-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlp13422_dup,0.12,0,37.1
17-01-2025,cfphsor01.sldc.sbc.com,OFP_Catalog_clpd13671,0,0,0
17-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clpd13671,0.02,0,11.5
17-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clph444,4.94,0.27,18.5
17-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clph587,4.24,0.11,37.6
17-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clph657,5.19,0.16,32
17-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_csprd246,0.16,0.02,10.2
17-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_csprd370,1.78,0.1,18.5
17-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlph101_dup,11.65,0.35,33.4
17-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tsprd653_dup,1.92,0.05,39.9
17-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tsprd540_dup,0.7,0.02,32.3
17-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlpd11266_dup,1.84,0.03,65.2
17-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlpd237_dup,4.14,0.03,130
17-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlph102_dup,5.26,0.15,34.6
17-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tsprd654_dup,3.76,0.11,34.3
17-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_csprd245,2.79,0.05,54.2
17-01-2025,cfphsor01.sldc.sbc.com,CFP_PROD_Linux_FS_clph657,0,0,0
17-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clpd13241,0.07,0.01,6.2
17-01-2025,cfphsor01.sldc.sbc.com,CFP_Catalog_clpd13672,0,0,8.4
17-01-2025,cfphsor01.sldc.sbc.com,TFP_Catalog_tlpd13081_dup,0.03,0,12.4
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_FS_blph874,135.21,7.74,17.4
17-01-2025,bfphsor03.bhdc.att.com,BFP_NonProd_FS_blph874,132.56,7.42,17.8
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_dbcommon_blph874,463.37,80.45,5.7
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p2spn1d4,0,0,0
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d2,0,0,0
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d1,0,0,0
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d3,0,0,0
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d4,0,0,0
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d5,0,0,0
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d6,0,0,0
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb1d7,0,0,0
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p8enb2d1,0,0,0
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Linux_FS_bsprd652,0,0,0
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_bsprd652,0,0,0
17-01-2025,bfphsor03.bhdc.att.com,BFP_NonProd_dbcommon_blph874,67.55,34.54,1.9
17-01-2025,bfphsor03.bhdc.att.com,BFP_NonProd_FS_blph634,12.27,0.47,26.1
17-01-2025,bfphsor03.bhdc.att.com,BFP_NonProd_dbcommon_blph634,7.45,1.56,4.7
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_FS_blph634,116.78,7.99,14.6
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_dbcommon_blph634,80.21,36.51,2.1
17-01-2025,bfphsor03.bhdc.att.com,BFP_Prod_Ora-DB_p1edw1d2,0,0,0
17-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_csprd245_dup,2.79,0.05,54.2
17-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlp13422,0.12,0,35.1
17-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clpd13241_dup,0,0,0
17-01-2025,tfphsor01.dadc.sbc.com,CFP_Catalog_clpd13671_dup,0.02,0,16.7
17-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlpd11266,1.84,0.03,65.1
17-01-2025,tfphsor01.dadc.sbc.com,TFP_Catalog_tlpd237,4.14,0.03,130
